arm,step,task_id,answer_position,scored_count
ROTATING,768,atcoder/abc323_b,309,1
ROTATING,768,atcoder/abc323_b,310,1
ROTATING,768,atcoder/abc323_b,311,1
ROTATING,768,atcoder/abc323_b,360,1
ROTATING,768,atcoder/abc323_b,361,1
ROTATING,768,atcoder/abc323_b,362,1
ROTATING,768,atcoder/abc323_b,363,1
ROTATING,768,atcoder/abc323_b,364,1
ROTATING,768,atcoder/abc323_b,365,1
ROTATING,768,atcoder/abc323_b,366,1
ROTATING,768,atcoder/abc323_b,367,1
ROTATING,768,atcoder/abc323_b,400,1
ROTATING,768,atcoder/abc323_b,401,1
ROTATING,768,atcoder/abc323_b,402,1
ROTATING,768,atcoder/abc323_b,403,1
ROTATING,768,atcoder/abc323_b,404,1
ROTATING,768,atcoder/abc323_b,405,1
ROTATING,768,atcoder/abc323_b,406,1
ROTATING,768,atcoder/abc323_b,407,1
ROTATING,768,atcoder/abc323_b,424,1
ROTATING,768,atcoder/abc323_b,425,1
ROTATING,768,atcoder/abc323_b,426,1
ROTATING,768,atcoder/abc323_b,427,1
ROTATING,768,atcoder/abc323_b,428,1
ROTATING,768,atcoder/abc323_b,429,1
ROTATING,768,atcoder/abc323_b,430,1
ROTATING,768,atcoder/abc323_b,431,1
ROTATING,768,atcoder/abc323_b,432,1
ROTATING,768,atcoder/abc323_b,433,1
ROTATING,768,atcoder/abc323_b,434,1
ROTATING,768,atcoder/abc323_b,435,1
ROTATING,768,atcoder/abc323_b,436,1
ROTATING,768,atcoder/abc323_b,437,1
ROTATING,768,atcoder/abc323_b,438,1
ROTATING,768,atcoder/abc323_b,439,1
ROTATING,768,atcoder/abc323_b,456,1
ROTATING,768,atcoder/abc323_b,457,1
ROTATING,768,atcoder/abc323_b,458,1
ROTATING,768,atcoder/abc323_b,459,1
ROTATING,768,atcoder/abc323_b,460,1
ROTATING,768,atcoder/abc323_b,461,1
ROTATING,768,atcoder/abc323_b,462,1
ROTATING,768,atcoder/abc323_b,463,1
ROTATING,768,atcoder/abc328_e,0,7
ROTATING,768,atcoder/abc328_e,1,7
ROTATING,768,atcoder/abc328_e,2,7
ROTATING,768,atcoder/abc328_e,3,7
ROTATING,768,atcoder/abc328_e,4,7
ROTATING,768,atcoder/abc328_e,5,7
ROTATING,768,atcoder/abc328_e,6,7
ROTATING,768,atcoder/abc328_e,7,7
ROTATING,768,atcoder/abc328_e,32,1
ROTATING,768,atcoder/abc328_e,33,1
ROTATING,768,atcoder/abc328_e,34,1
ROTATING,768,atcoder/abc328_e,35,1
ROTATING,768,atcoder/abc328_e,36,1
ROTATING,768,atcoder/abc328_e,37,1
ROTATING,768,atcoder/abc328_e,38,1
ROTATING,768,atcoder/abc328_e,39,1
ROTATING,768,atcoder/abc328_e,48,1
ROTATING,768,atcoder/abc328_e,49,1
ROTATING,768,atcoder/abc328_e,50,1
ROTATING,768,atcoder/abc328_e,51,1
ROTATING,768,atcoder/abc328_e,52,1
ROTATING,768,atcoder/abc328_e,53,1
ROTATING,768,atcoder/abc328_e,54,1
ROTATING,768,atcoder/abc328_e,55,1
ROTATING,768,atcoder/abc328_e,64,1
ROTATING,768,atcoder/abc328_e,65,1
ROTATING,768,atcoder/abc328_e,66,1
ROTATING,768,atcoder/abc328_e,67,1
ROTATING,768,atcoder/abc328_e,68,1
ROTATING,768,atcoder/abc328_e,69,1
ROTATING,768,atcoder/abc328_e,70,1
ROTATING,768,atcoder/abc328_e,71,1
ROTATING,768,atcoder/abc328_e,104,1
ROTATING,768,atcoder/abc328_e,105,1
ROTATING,768,atcoder/abc328_e,106,1
ROTATING,768,atcoder/abc328_e,107,1
ROTATING,768,atcoder/abc328_e,108,1
ROTATING,768,atcoder/abc328_e,109,1
ROTATING,768,atcoder/abc328_e,110,1
ROTATING,768,atcoder/abc328_e,111,1
ROTATING,768,atcoder/abc328_e,136,1
ROTATING,768,atcoder/abc328_e,137,1
ROTATING,768,atcoder/abc328_e,138,1
ROTATING,768,atcoder/abc328_e,139,1
ROTATING,768,atcoder/abc328_e,152,1
ROTATING,768,atcoder/abc328_e,153,1
ROTATING,768,atcoder/abc328_e,154,1
ROTATING,768,atcoder/abc328_e,155,1
ROTATING,768,atcoder/abc328_e,156,1
ROTATING,768,atcoder/abc328_e,157,1
ROTATING,768,atcoder/abc328_e,158,1
ROTATING,768,atcoder/abc328_e,159,1
ROTATING,768,atcoder/abc328_e,160,1
ROTATING,768,atcoder/abc328_e,161,1
ROTATING,768,atcoder/abc328_e,162,1
ROTATING,768,atcoder/abc328_e,163,1
ROTATING,768,atcoder/abc328_e,164,1
ROTATING,768,atcoder/abc328_e,165,1
ROTATING,768,atcoder/abc328_e,166,1
ROTATING,768,atcoder/abc328_e,167,1
ROTATING,768,atcoder/abc328_e,168,1
ROTATING,768,atcoder/abc328_e,169,1
ROTATING,768,atcoder/abc328_e,170,1
ROTATING,768,atcoder/abc328_e,171,1
ROTATING,768,atcoder/abc328_e,172,1
ROTATING,768,atcoder/abc328_e,173,1
ROTATING,768,atcoder/abc328_e,174,1
ROTATING,768,atcoder/abc328_e,175,1
ROTATING,768,atcoder/abc328_e,176,1
ROTATING,768,atcoder/abc328_e,177,1
ROTATING,768,atcoder/abc328_e,178,1
ROTATING,768,atcoder/abc328_e,179,1
ROTATING,768,atcoder/abc328_e,180,1
ROTATING,768,atcoder/abc328_e,181,1
ROTATING,768,atcoder/abc328_e,182,1
ROTATING,768,atcoder/abc328_e,183,1
ROTATING,768,atcoder/abc328_e,200,1
ROTATING,768,atcoder/abc328_e,201,1
ROTATING,768,atcoder/abc328_e,202,1
ROTATING,768,atcoder/abc328_e,203,1
ROTATING,768,atcoder/abc328_e,204,1
ROTATING,768,atcoder/abc328_e,205,1
ROTATING,768,atcoder/abc328_e,206,1
ROTATING,768,atcoder/abc328_e,207,1
ROTATING,768,atcoder/abc328_e,256,1
ROTATING,768,atcoder/abc328_e,257,1
ROTATING,768,atcoder/abc328_e,258,1
ROTATING,768,atcoder/abc328_e,259,1
ROTATING,768,atcoder/abc328_e,260,1
ROTATING,768,atcoder/abc328_e,261,1
ROTATING,768,atcoder/abc328_e,262,1
ROTATING,768,atcoder/abc328_e,263,1
ROTATING,768,atcoder/abc328_e,264,1
ROTATING,768,atcoder/abc328_e,265,1
ROTATING,768,atcoder/abc328_e,266,1
ROTATING,768,atcoder/abc328_e,267,1
ROTATING,768,atcoder/abc328_e,268,1
ROTATING,768,atcoder/abc328_e,269,1
ROTATING,768,atcoder/abc328_e,270,1
ROTATING,768,atcoder/abc328_e,271,1
ROTATING,768,atcoder/abc328_e,344,1
ROTATING,768,atcoder/abc328_e,345,1
ROTATING,768,atcoder/abc328_e,346,1
ROTATING,768,atcoder/abc328_e,347,1
ROTATING,768,atcoder/abc328_e,348,1
ROTATING,768,atcoder/abc328_e,349,1
ROTATING,768,atcoder/abc328_e,350,1
ROTATING,768,atcoder/abc328_e,351,1
ROTATING,768,atcoder/abc328_e,376,1
ROTATING,768,atcoder/abc328_e,377,1
ROTATING,768,atcoder/abc328_e,378,1
ROTATING,768,atcoder/abc328_e,379,1
ROTATING,768,atcoder/abc328_e,380,1
ROTATING,768,atcoder/abc328_e,381,1
ROTATING,768,atcoder/abc328_e,382,1
ROTATING,768,atcoder/abc328_e,383,1
ROTATING,768,atcoder/abc328_e,384,1
ROTATING,768,atcoder/abc328_e,385,1
ROTATING,768,atcoder/abc328_e,386,1
ROTATING,768,atcoder/abc328_e,387,1
ROTATING,768,atcoder/abc328_e,388,1
ROTATING,768,atcoder/abc328_e,389,1
ROTATING,768,atcoder/abc328_e,390,1
ROTATING,768,atcoder/abc328_e,391,1
ROTATING,768,atcoder/abc328_e,408,1
ROTATING,768,atcoder/abc328_e,409,1
ROTATING,768,atcoder/abc328_e,410,1
ROTATING,768,atcoder/abc328_e,411,1
ROTATING,768,atcoder/abc328_e,412,1
ROTATING,768,atcoder/abc328_e,413,1
ROTATING,768,atcoder/abc328_e,414,1
ROTATING,768,atcoder/abc328_e,415,1
ROTATING,768,atcoder/abc328_e,448,1
ROTATING,768,atcoder/abc328_e,449,1
ROTATING,768,atcoder/abc328_e,450,1
ROTATING,768,atcoder/abc328_e,451,1
ROTATING,768,atcoder/abc328_e,452,1
ROTATING,768,atcoder/abc328_e,453,1
ROTATING,768,atcoder/abc328_e,454,1
ROTATING,768,atcoder/abc328_e,455,1
ROTATING,768,atcoder/abc328_e,464,1
ROTATING,768,atcoder/abc328_e,465,1
ROTATING,768,atcoder/abc328_e,466,1
ROTATING,768,atcoder/abc328_e,467,1
ROTATING,768,atcoder/abc328_e,468,1
ROTATING,768,atcoder/abc328_e,469,1
ROTATING,768,atcoder/abc328_e,470,1
ROTATING,768,atcoder/abc328_e,471,1
ROTATING,768,atcoder/abc328_e,480,1
ROTATING,768,atcoder/abc328_e,481,1
ROTATING,768,atcoder/abc328_e,482,1
ROTATING,768,atcoder/abc328_e,483,1
ROTATING,768,atcoder/abc328_e,484,1
ROTATING,768,atcoder/abc328_e,485,1
ROTATING,768,atcoder/abc328_e,486,1
ROTATING,768,atcoder/abc328_e,487,1
ROTATING,768,atcoder/abc328_e,520,1
ROTATING,768,atcoder/abc328_e,521,1
ROTATING,768,atcoder/abc328_e,522,1
ROTATING,768,atcoder/abc328_e,523,1
ROTATING,768,atcoder/abc328_e,524,1
ROTATING,768,atcoder/abc328_e,525,1
ROTATING,768,atcoder/abc328_e,526,1
ROTATING,768,atcoder/abc328_e,527,1
ROTATING,768,atcoder/abc328_e,528,1
ROTATING,768,atcoder/abc328_e,529,1
ROTATING,768,atcoder/abc328_e,530,1
ROTATING,768,atcoder/abc328_e,531,1
ROTATING,768,atcoder/abc328_e,532,1
ROTATING,768,atcoder/abc328_e,533,1
ROTATING,768,atcoder/abc328_e,534,1
ROTATING,768,atcoder/abc328_e,535,1
ROTATING,768,atcoder/abc328_e,544,1
ROTATING,768,atcoder/abc328_e,545,1
ROTATING,768,atcoder/abc328_e,546,1
ROTATING,768,atcoder/abc328_e,547,1
ROTATING,768,atcoder/abc328_e,548,1
ROTATING,768,atcoder/abc328_e,549,1
ROTATING,768,atcoder/abc328_e,550,1
ROTATING,768,atcoder/abc328_e,551,1
ROTATING,768,atcoder/abc328_e,568,1
ROTATING,768,atcoder/abc328_e,569,1
ROTATING,768,atcoder/abc328_e,570,1
ROTATING,768,atcoder/abc328_e,571,1
ROTATING,768,atcoder/abc328_e,572,1
ROTATING,768,atcoder/abc328_e,573,1
ROTATING,768,atcoder/abc328_e,574,1
ROTATING,768,atcoder/abc328_e,575,1
ROTATING,768,atcoder/abc328_e,584,1
ROTATING,768,atcoder/abc328_e,585,1
ROTATING,768,atcoder/abc328_e,586,1
ROTATING,768,atcoder/abc328_e,587,1
ROTATING,768,atcoder/abc328_e,588,1
ROTATING,768,atcoder/abc328_e,589,1
ROTATING,768,atcoder/abc328_e,590,1
ROTATING,768,atcoder/abc328_e,591,1
ROTATING,768,atcoder/abc328_e,600,1
ROTATING,768,atcoder/abc328_e,601,1
ROTATING,768,atcoder/abc328_e,602,1
ROTATING,768,atcoder/abc328_e,603,1
ROTATING,768,atcoder/abc328_e,604,1
ROTATING,768,atcoder/abc328_e,605,1
ROTATING,768,atcoder/abc328_e,606,1
ROTATING,768,atcoder/abc328_e,607,1
ROTATING,768,atcoder/abc328_e,624,1
ROTATING,768,atcoder/abc328_e,625,1
ROTATING,768,atcoder/abc328_e,626,1
ROTATING,768,atcoder/abc328_e,627,1
ROTATING,768,atcoder/abc328_e,628,1
ROTATING,768,atcoder/abc328_e,629,1
ROTATING,768,atcoder/abc328_e,630,1
ROTATING,768,atcoder/abc328_e,631,1
ROTATING,768,atcoder/abc328_e,656,1
ROTATING,768,atcoder/abc328_e,657,1
ROTATING,768,atcoder/abc328_e,658,1
ROTATING,768,atcoder/abc328_e,659,1
ROTATING,768,atcoder/abc328_e,660,1
ROTATING,768,atcoder/abc328_e,661,1
ROTATING,768,atcoder/abc328_e,662,1
ROTATING,768,atcoder/abc328_e,663,1
ROTATING,768,atcoder/abc328_e,696,1
ROTATING,768,atcoder/abc328_e,697,1
ROTATING,768,atcoder/abc328_e,698,1
ROTATING,768,atcoder/abc328_e,699,1
ROTATING,768,atcoder/abc332_b,0,7
ROTATING,768,atcoder/abc332_b,1,7
ROTATING,768,atcoder/abc332_b,2,7
ROTATING,768,atcoder/abc332_b,3,7
ROTATING,768,atcoder/abc332_b,4,7
ROTATING,768,atcoder/abc332_b,5,7
ROTATING,768,atcoder/abc332_b,6,7
ROTATING,768,atcoder/abc332_b,7,7
ROTATING,768,atcoder/abc332_b,16,1
ROTATING,768,atcoder/abc332_b,17,1
ROTATING,768,atcoder/abc332_b,18,1
ROTATING,768,atcoder/abc332_b,19,1
ROTATING,768,atcoder/abc332_b,20,1
ROTATING,768,atcoder/abc332_b,21,1
ROTATING,768,atcoder/abc332_b,22,1
ROTATING,768,atcoder/abc332_b,23,1
ROTATING,768,atcoder/abc332_b,24,1
ROTATING,768,atcoder/abc332_b,25,1
ROTATING,768,atcoder/abc332_b,26,1
ROTATING,768,atcoder/abc332_b,27,1
ROTATING,768,atcoder/abc332_b,28,1
ROTATING,768,atcoder/abc332_b,29,1
ROTATING,768,atcoder/abc332_b,30,1
ROTATING,768,atcoder/abc332_b,31,1
ROTATING,768,atcoder/abc332_b,32,1
ROTATING,768,atcoder/abc332_b,33,1
ROTATING,768,atcoder/abc332_b,34,1
ROTATING,768,atcoder/abc332_b,35,1
ROTATING,768,atcoder/abc332_b,36,1
ROTATING,768,atcoder/abc332_b,37,1
ROTATING,768,atcoder/abc332_b,38,1
ROTATING,768,atcoder/abc332_b,39,1
ROTATING,768,atcoder/abc332_b,48,1
ROTATING,768,atcoder/abc332_b,49,1
ROTATING,768,atcoder/abc332_b,50,1
ROTATING,768,atcoder/abc332_b,51,1
ROTATING,768,atcoder/abc332_b,88,1
ROTATING,768,atcoder/abc332_b,89,1
ROTATING,768,atcoder/abc332_b,90,1
ROTATING,768,atcoder/abc332_b,91,1
ROTATING,768,atcoder/abc332_b,92,1
ROTATING,768,atcoder/abc332_b,93,1
ROTATING,768,atcoder/abc332_b,94,1
ROTATING,768,atcoder/abc332_b,95,1
ROTATING,768,atcoder/abc332_b,104,1
ROTATING,768,atcoder/abc332_b,105,1
ROTATING,768,atcoder/abc332_b,106,1
ROTATING,768,atcoder/abc332_b,107,1
ROTATING,768,atcoder/abc332_b,108,1
ROTATING,768,atcoder/abc332_b,109,1
ROTATING,768,atcoder/abc332_b,110,1
ROTATING,768,atcoder/abc332_b,111,1
ROTATING,768,atcoder/abc332_b,112,1
ROTATING,768,atcoder/abc332_b,113,1
ROTATING,768,atcoder/abc332_b,114,1
ROTATING,768,atcoder/abc332_b,115,1
ROTATING,768,atcoder/abc332_b,116,1
ROTATING,768,atcoder/abc332_b,117,1
ROTATING,768,atcoder/abc332_b,118,1
ROTATING,768,atcoder/abc332_b,119,1
ROTATING,768,atcoder/abc332_b,120,1
ROTATING,768,atcoder/abc332_b,121,1
ROTATING,768,atcoder/abc332_b,122,1
ROTATING,768,atcoder/abc332_b,123,1
ROTATING,768,leetcode/2728,0,8
ROTATING,768,leetcode/2728,1,8
ROTATING,768,leetcode/2728,2,8
ROTATING,768,leetcode/2728,3,8
ROTATING,768,leetcode/2728,4,8
ROTATING,768,leetcode/2728,5,8
ROTATING,768,leetcode/2728,6,8
ROTATING,768,leetcode/2728,7,8
ROTATING,768,leetcode/2728,8,1
ROTATING,768,leetcode/2728,9,1
ROTATING,768,leetcode/2728,10,1
ROTATING,768,leetcode/2728,11,1
ROTATING,768,leetcode/2728,12,1
ROTATING,768,leetcode/2728,13,1
ROTATING,768,leetcode/2728,14,1
ROTATING,768,leetcode/2728,15,1
ROTATING,768,leetcode/2728,32,1
ROTATING,768,leetcode/2728,33,1
ROTATING,768,leetcode/2728,34,1
ROTATING,768,leetcode/2728,35,1
ROTATING,768,leetcode/2728,36,1
ROTATING,768,leetcode/2728,37,1
ROTATING,768,leetcode/2728,38,1
ROTATING,768,leetcode/2728,39,1
ROTATING,768,leetcode/2728,56,1
ROTATING,768,leetcode/2728,57,1
ROTATING,768,leetcode/2728,58,1
ROTATING,768,leetcode/2728,59,1
ROTATING,768,leetcode/2728,60,1
ROTATING,768,leetcode/2728,61,1
ROTATING,768,leetcode/2728,62,1
ROTATING,768,leetcode/2728,63,1
ROTATING,768,leetcode/2728,72,1
ROTATING,768,leetcode/2728,73,1
ROTATING,768,leetcode/2728,74,1
ROTATING,768,leetcode/2728,75,1
ROTATING,768,leetcode/2728,76,1
ROTATING,768,leetcode/2728,77,1
ROTATING,768,leetcode/2728,78,1
ROTATING,768,leetcode/2728,79,1
ROTATING,768,leetcode/2728,120,1
ROTATING,768,leetcode/2728,121,1
ROTATING,768,leetcode/2728,122,1
ROTATING,768,leetcode/2728,123,1
ROTATING,768,leetcode/2728,124,1
ROTATING,768,leetcode/2728,125,1
ROTATING,768,leetcode/2728,126,1
ROTATING,768,leetcode/2728,127,1
ROTATING,768,leetcode/2728,128,1
ROTATING,768,leetcode/2728,129,1
ROTATING,768,leetcode/2728,130,1
ROTATING,768,leetcode/2728,131,1
ROTATING,768,leetcode/2728,132,1
ROTATING,768,leetcode/2728,133,1
ROTATING,768,leetcode/2728,134,1
ROTATING,768,leetcode/2728,135,1
ROTATING,768,leetcode/2728,136,1
ROTATING,768,leetcode/2728,137,1
ROTATING,768,leetcode/2728,138,1
ROTATING,768,leetcode/2728,139,1
ROTATING,768,leetcode/2728,140,1
ROTATING,768,leetcode/2728,141,1
ROTATING,768,leetcode/2728,142,1
ROTATING,768,leetcode/2728,143,1
ROTATING,768,leetcode/2728,144,1
ROTATING,768,leetcode/2728,145,1
ROTATING,768,leetcode/2728,146,1
ROTATING,768,leetcode/2728,147,1
ROTATING,768,leetcode/2728,148,1
ROTATING,768,leetcode/2728,149,1
ROTATING,768,leetcode/2728,150,1
ROTATING,768,leetcode/2728,151,1
ROTATING,768,leetcode/2728,168,1
ROTATING,768,leetcode/2728,169,1
ROTATING,768,leetcode/2728,170,1
ROTATING,768,leetcode/2728,171,1
ROTATING,768,leetcode/2728,172,1
ROTATING,768,leetcode/2728,173,1
ROTATING,768,leetcode/2728,174,1
ROTATING,768,leetcode/2728,175,1
ROTATING,768,leetcode/2728,176,1
ROTATING,768,leetcode/2728,177,1
ROTATING,768,leetcode/2728,178,1
ROTATING,768,leetcode/2728,179,1
ROTATING,768,leetcode/2728,180,1
ROTATING,768,leetcode/2728,181,1
ROTATING,768,leetcode/2728,182,1
ROTATING,768,leetcode/2728,183,1
ROTATING,768,leetcode/2728,192,1
ROTATING,768,leetcode/2728,193,1
ROTATING,768,leetcode/2728,194,1
ROTATING,768,leetcode/2728,195,1
ROTATING,768,leetcode/2728,196,1
ROTATING,768,leetcode/2728,197,1
ROTATING,768,leetcode/2728,198,1
ROTATING,768,leetcode/2728,199,1
ROTATING,768,leetcode/2728,216,1
ROTATING,768,leetcode/2728,217,1
ROTATING,768,leetcode/2728,218,1
ROTATING,768,leetcode/2728,219,1
ROTATING,768,leetcode/2728,220,1
ROTATING,768,leetcode/2728,221,1
ROTATING,768,leetcode/2728,222,1
ROTATING,768,leetcode/2728,223,1
ROTATING,768,leetcode/2728,232,1
ROTATING,768,leetcode/2728,233,1
ROTATING,768,leetcode/2728,234,1
ROTATING,768,leetcode/2728,235,1
ROTATING,768,leetcode/2728,236,1
ROTATING,768,leetcode/2728,237,1
ROTATING,768,leetcode/2728,238,1
ROTATING,768,leetcode/2728,239,1
ROTATING,768,leetcode/2728,296,1
ROTATING,768,leetcode/2728,297,1
ROTATING,768,leetcode/2728,298,1
ROTATING,768,leetcode/2728,299,1
ROTATING,768,leetcode/2728,300,1
ROTATING,768,leetcode/2728,301,1
ROTATING,768,leetcode/2728,302,1
ROTATING,768,leetcode/2728,303,1
ROTATING,768,leetcode/2728,304,1
ROTATING,768,leetcode/2728,305,1
ROTATING,768,leetcode/2728,306,1
ROTATING,768,leetcode/2728,307,1
ROTATING,768,leetcode/2728,308,1
ROTATING,768,leetcode/2728,309,1
ROTATING,768,leetcode/2728,310,1
ROTATING,768,leetcode/2728,311,1
ROTATING,768,leetcode/2728,336,1
ROTATING,768,leetcode/2728,337,1
ROTATING,768,leetcode/2728,338,1
ROTATING,768,leetcode/2728,339,1
ROTATING,768,leetcode/2728,340,1
ROTATING,768,leetcode/2728,341,1
ROTATING,768,leetcode/2728,342,1
ROTATING,768,leetcode/2728,343,1
ROTATING,768,leetcode/2728,344,1
ROTATING,768,leetcode/2728,345,1
ROTATING,768,leetcode/2728,346,1
ROTATING,768,leetcode/2728,347,1
ROTATING,768,leetcode/2728,348,1
ROTATING,768,leetcode/2728,349,1
ROTATING,768,leetcode/2728,350,1
ROTATING,768,leetcode/2728,351,1
ROTATING,768,leetcode/2728,352,1
ROTATING,768,leetcode/2728,353,1
ROTATING,768,leetcode/2728,354,1
ROTATING,768,leetcode/2728,355,1
ROTATING,768,leetcode/2728,356,1
ROTATING,768,leetcode/2728,357,1
ROTATING,768,leetcode/2728,358,1
ROTATING,768,leetcode/2728,359,1
ROTATING,768,leetcode/2728,376,1
ROTATING,768,leetcode/2728,377,1
ROTATING,768,leetcode/2728,378,1
ROTATING,768,leetcode/2728,379,1
ROTATING,768,leetcode/2728,380,1
ROTATING,768,leetcode/2728,381,1
ROTATING,768,leetcode/2728,382,1
ROTATING,768,leetcode/2728,383,1
ROTATING,768,leetcode/2728,408,1
ROTATING,768,leetcode/2728,409,1
ROTATING,768,leetcode/2728,410,1
ROTATING,768,leetcode/2728,411,1
ROTATING,768,leetcode/2728,412,1
ROTATING,768,leetcode/2728,413,1
ROTATING,768,leetcode/2728,414,1
ROTATING,768,leetcode/2728,415,1
ROTATING,768,leetcode/2728,416,1
ROTATING,768,leetcode/2728,417,1
ROTATING,768,leetcode/2728,418,1
ROTATING,768,leetcode/2728,419,1
ROTATING,768,leetcode/2728,420,1
ROTATING,768,leetcode/2728,421,1
ROTATING,768,leetcode/2728,422,1
ROTATING,768,leetcode/2728,423,1
ROTATING,768,leetcode/2728,424,1
ROTATING,768,leetcode/2728,425,1
ROTATING,768,leetcode/2728,426,1
ROTATING,768,leetcode/2728,427,1
ROTATING,768,leetcode/2728,428,1
ROTATING,768,leetcode/2728,429,1
ROTATING,768,leetcode/2728,430,1
ROTATING,768,leetcode/2728,431,1
ROTATING,768,leetcode/2728,440,1
ROTATING,768,leetcode/2728,441,1
ROTATING,768,leetcode/2728,442,1
ROTATING,768,leetcode/2728,443,1
ROTATING,768,leetcode/2728,444,1
ROTATING,768,leetcode/2728,445,1
ROTATING,768,leetcode/2728,446,1
ROTATING,768,leetcode/2728,447,1
ROTATING,768,leetcode/2728,488,1
ROTATING,768,leetcode/2728,489,1
ROTATING,768,leetcode/2728,490,1
ROTATING,768,leetcode/2728,491,1
ROTATING,768,leetcode/2728,492,1
ROTATING,768,leetcode/2728,493,1
ROTATING,768,leetcode/2728,494,1
ROTATING,768,leetcode/2728,495,1
ROTATING,768,leetcode/2728,496,1
ROTATING,768,leetcode/2728,497,1
ROTATING,768,leetcode/2728,498,1
ROTATING,768,leetcode/2728,499,1
ROTATING,768,leetcode/2728,500,1
ROTATING,768,leetcode/2728,501,1
ROTATING,768,leetcode/2728,502,1
ROTATING,768,leetcode/2728,503,1
ROTATING,768,leetcode/2728,512,1
ROTATING,768,leetcode/2728,513,1
ROTATING,768,leetcode/2728,514,1
ROTATING,768,leetcode/2728,520,1
ROTATING,768,leetcode/2728,521,1
ROTATING,768,leetcode/2728,522,1
ROTATING,768,leetcode/2728,523,1
ROTATING,768,leetcode/2728,524,1
ROTATING,768,leetcode/2728,525,1
ROTATING,768,leetcode/2728,526,1
ROTATING,768,leetcode/2728,527,1
ROTATING,768,leetcode/2728,528,1
ROTATING,768,leetcode/2728,529,1
ROTATING,768,leetcode/2728,530,1
ROTATING,768,leetcode/2728,531,1
ROTATING,768,leetcode/2728,532,1
ROTATING,768,leetcode/2728,533,1
ROTATING,768,leetcode/2728,534,1
ROTATING,768,leetcode/2728,535,1
ROTATING,768,leetcode/2728,544,1
ROTATING,768,leetcode/2728,545,1
ROTATING,768,leetcode/2728,546,1
ROTATING,768,leetcode/2728,547,1
ROTATING,768,leetcode/2728,548,1
ROTATING,768,leetcode/2728,549,1
ROTATING,768,leetcode/2728,550,1
ROTATING,768,leetcode/2728,551,1
ROTATING,768,leetcode/2728,552,1
ROTATING,768,leetcode/2728,553,1
ROTATING,768,leetcode/2728,554,1
ROTATING,768,leetcode/2728,555,1
ROTATING,768,leetcode/2728,556,1
ROTATING,768,leetcode/2824,0,8
ROTATING,768,leetcode/2824,1,8
ROTATING,768,leetcode/2824,2,8
ROTATING,768,leetcode/2824,3,8
ROTATING,768,leetcode/2824,4,8
ROTATING,768,leetcode/2824,5,8
ROTATING,768,leetcode/2824,6,8
ROTATING,768,leetcode/2824,7,8
ROTATING,768,leetcode/2824,24,1
ROTATING,768,leetcode/2824,25,1
ROTATING,768,leetcode/2824,26,1
ROTATING,768,leetcode/2824,27,1
ROTATING,768,leetcode/2824,28,1
ROTATING,768,leetcode/2824,29,1
ROTATING,768,leetcode/2824,30,1
ROTATING,768,leetcode/2824,31,1
ROTATING,768,leetcode/2824,40,1
ROTATING,768,leetcode/2824,41,1
ROTATING,768,leetcode/2824,42,1
ROTATING,768,leetcode/2824,43,1
ROTATING,768,leetcode/2824,44,1
ROTATING,768,leetcode/2824,45,1
ROTATING,768,leetcode/2824,46,1
ROTATING,768,leetcode/2824,47,1
ROTATING,768,leetcode/2824,48,1
ROTATING,768,leetcode/2824,49,1
ROTATING,768,leetcode/2824,50,1
ROTATING,768,leetcode/2824,51,1
ROTATING,768,leetcode/2824,52,1
ROTATING,768,leetcode/2824,53,1
ROTATING,768,leetcode/2824,54,1
ROTATING,768,leetcode/2824,55,1
ROTATING,768,leetcode/2824,64,1
ROTATING,768,leetcode/2824,65,1
ROTATING,768,leetcode/2824,66,1
ROTATING,768,leetcode/2824,67,1
ROTATING,768,leetcode/2824,68,1
ROTATING,768,leetcode/2824,69,1
ROTATING,768,leetcode/2824,70,1
ROTATING,768,leetcode/2824,71,1
ROTATING,768,leetcode/2824,72,1
ROTATING,768,leetcode/2824,73,1
ROTATING,768,leetcode/2824,74,1
ROTATING,768,leetcode/2824,75,1
ROTATING,768,leetcode/2824,76,1
ROTATING,768,leetcode/2824,77,1
ROTATING,768,leetcode/2824,78,1
ROTATING,768,leetcode/2824,79,1
ROTATING,768,leetcode/2824,88,1
ROTATING,768,leetcode/2824,89,1
ROTATING,768,leetcode/2824,90,1
ROTATING,768,leetcode/2824,91,1
ROTATING,768,leetcode/2824,92,1
ROTATING,768,leetcode/2824,93,1
ROTATING,768,leetcode/2824,94,1
ROTATING,768,leetcode/2824,95,1
ROTATING,768,leetcode/2824,144,1
ROTATING,768,leetcode/2824,145,1
ROTATING,768,leetcode/2824,146,1
ROTATING,768,leetcode/2824,147,1
ROTATING,768,leetcode/2824,148,1
ROTATING,768,leetcode/2824,149,1
ROTATING,768,leetcode/2824,150,1
ROTATING,768,leetcode/2824,200,1
ROTATING,768,leetcode/2824,201,1
ROTATING,768,leetcode/2824,202,1
ROTATING,768,leetcode/2824,203,1
ROTATING,768,leetcode/2824,204,1
ROTATING,768,leetcode/2824,205,1
ROTATING,768,leetcode/2824,206,1
ROTATING,768,leetcode/2824,207,1
ROTATING,768,leetcode/2824,208,1
ROTATING,768,leetcode/2824,209,1
ROTATING,768,leetcode/2824,210,1
